End of Period / SORA Value Date,Unnamed: 1,Unnamed: 2,Interbank Overnight,Interbank 1-Week,Interbank 1-Month,Interbank 2-Month,Interbank 3-Month,Interbank 6-Month,Interbank 12-Month,3-Month Commercial Bills,3-Month US$ SIBOR,Singapore Overnight Rate Average,SGS Repo Overnight Rate,SF Deposit Rate,SF Borrowing Rate,RMB Overnight Rate
,,11.0,2011-07-12 00:00:00,0.0385,0.9624573004,0.0455,0.0593,0.0586,-,-,-,-,,,,
,,12.0,2011-07-13 00:00:00,0.0249,0.962457957,0.0456,0.0594,0.0586,-,-,-,-,,,,
,,13.0,2011-07-14 00:00:00,0.0394,0.9624589959,0.046,0.0596,0.0586,-,-,-,-,,,,
,,14.0,2011-07-15 00:00:00,0.0471,0.9624602379,0.0464,0.06,0.0587,-,-,-,-,,,,
,,15.0,2011-07-18 00:00:00,0.0554,0.9624646204,0.0467,0.0611,0.059,-,-,-,-,,,,
,,18.0,2011-07-19 00:00:00,0.0557,0.9624660891,0.0463,0.0614,0.0591,-,-,-,-,,,,
,,19.0,2011-07-20 00:00:00,0.0471,0.9624673311,0.0457,0.0611,0.0592,-,-,-,-,,,,
,,20.0,2011-07-21 00:00:00,0.0318,0.9624681696,0.0441,0.0602,0.0592,-,-,-,-,,,,
,,21.0,2011-07-22 00:00:00,0.0525,0.962469554,0.0444,0.0598,0.0592,-,-,-,-,,,,
,,22.0,2011-07-25 00:00:00,0.0402,0.9624727341,0.0448,0.0584,0.0592,-,-,-,-,,,,
,,25.0,2011-07-26 00:00:00,0.0234,0.9624733512,0.0442,0.0579,0.0591,-,-,-,-,,,,
,,26.0,2011-07-27 00:00:00,0.0308,0.9624741633,0.0439,0.0567,0.059,-,-,-,-,,,,
,,27.0,2011-07-28 00:00:00,0.0244,0.9624748067,0.0433,0.0549,0.0586,-,-,-,-,,,,
,,28.0,2011-07-29 00:00:00,0.0123,0.9624751311,0.0409,0.0537,0.0579,-,-,-,-,,,,
,,29.0,2011-08-01 00:00:00,0.0207,0.9624767686,0.0378,0.0511,0.0555,-,-,-,-,,,,
,Aug,1.0,2011-08-02 00:00:00,0.0324,0.962477623,0.0376,0.0501,0.0547,-,-,-,-,,,,
,,2.0,2011-08-03 00:00:00,0.0319,0.9624784641,0.0373,0.0491,0.0536,-,-,-,-,,,,
,,3.0,2011-08-04 00:00:00,0.0723,0.9624803706,0.0383,0.049,0.0528,-,-,-,-,,,,
,,4.0,2011-08-05 00:00:00,0.043,0.9624815045,0.0387,0.0489,0.0518,-,-,-,-,,,,
,,5.0,2011-08-08 00:00:00,0.0391,0.9624845976,0.0378,0.0492,0.0497,-,-,-,-,,,,
,,8.0,2011-08-10 00:00:00,0.0588,0.9624876987,0.0395,0.0496,0.0499,-,-,-,-,,,,
,,10.0,2011-08-11 00:00:00,0.031,0.9624885161,0.0394,0.0488,0.05,-,-,-,-,,,,
,,11.0,2011-08-12 00:00:00,0.0054,0.9624886585,0.0384,0.0477,0.0498,-,-,-,-,,,,
,,12.0,2011-08-15 00:00:00,0.0186,0.96249013,0.0366,0.0459,0.0497,-,-,-,-,,,,
,,15.0,2011-08-16 00:00:00,0.0215,0.9624906969,0.0355,0.0453,0.0496,-,-,-,-,,,,
,,16.0,2011-08-17 00:00:00,0.0375,0.9624916858,0.0349,0.0452,0.0495,-,-,-,-,,,,
,,17.0,2011-08-18 00:00:00,0.0811,0.9624938243,0.0357,0.0457,0.0498,-,-,-,-,,,,
,,18.0,2011-08-19 00:00:00,0.1,0.9624964613,0.0372,0.0463,0.05,-,-,-,-,,,,
,,19.0,2011-08-22 00:00:00,0.0694,0.9625019515,0.0396,0.0475,0.0503,-,-,-,-,,,,
,,22.0,2011-08-23 00:00:00,0.109,0.9625048258,0.0419,0.0484,0.0506,-,-,-,-,,,,
,,23.0,2011-08-24 00:00:00,0.1017,0.9625075076,0.0438,0.0491,0.051,-,-,-,-,,,,
,,24.0,2011-08-25 00:00:00,0.079,0.9625095909,0.0451,0.0495,0.0512,-,-,-,-,,,,
,,25.0,2011-08-26 00:00:00,0.0367,0.9625105587,0.0455,0.0486,0.051,-,-,-,-,,,,
,,26.0,2011-08-29 00:00:00,0.0433,0.9625139842,0.0475,0.0466,0.0505,-,-,-,-,,,,
,,29.0,2011-08-31 00:00:00,0.0262,0.962515366,0.0479,0.0453,0.0502,-,-,-,-,,,,
,,31.0,2011-09-01 00:00:00,0.0559,0.9625168401,0.049,0.0449,0.0502,-,-,-,-,,,,
,Sep,1.0,2011-09-02 00:00:00,0.0304,0.9625176417,0.049,0.0445,0.05,-,-,-,-,,,,
,,2.0,2011-09-05 00:00:00,0.0422,0.9625209802,0.0483,0.0438,0.0503,-,-,-,-,,,,
,,5.0,2011-09-06 00:00:00,0.0294,0.9625217555,0.048,0.0435,0.0503,-,-,-,-,,,,
,,6.0,2011-09-07 00:00:00,0.0363,0.9625227127,0.0479,0.0432,0.0504,-,-,-,-,,,,
,,7.0,2011-09-08 00:00:00,0.0399,0.9625237649,0.0479,0.0434,0.0505,-,-,-,-,,,,
,,8.0,2011-09-09 00:00:00,0.0501,0.9625250861,0.0476,0.0435,0.0507,-,-,-,-,,,,
,,9.0,2011-09-12 00:00:00,0.0547,0.9625294135,0.0499,0.0446,0.0513,-,-,-,-,,,,
,,12.0,2011-09-13 00:00:00,0.0697,0.9625312515,0.0515,0.0451,0.0515,-,-,-,-,,,,
,,13.0,2011-09-14 00:00:00,0.0561,0.9625327309,0.0527,0.0454,0.0517,-,-,-,-,,,,
,,14.0,2011-09-15 00:00:00,0.0613,0.9625343474,0.0541,0.0457,0.052,-,-,-,-,,,,
,,15.0,2011-09-16 00:00:00,0.0772,0.9625363833,0.0559,0.0461,0.0523,-,-,-,-,,,,
,,16.0,2011-09-19 00:00:00,0.0614,0.9625412408,0.0548,0.0461,0.0531,-,-,-,-,,,,
,,19.0,2011-09-20 00:00:00,0.0373,0.9625422244,0.0537,0.0458,0.0532,-,-,-,-,,,,
,,20.0,2011-09-21 00:00:00,0.069,0.962544044,0.0537,0.0457,0.0535,-,-,-,-,,,,
,,21.0,2011-09-22 00:00:00,0.0527,0.9625454338,0.0532,0.0458,0.0537,-,-,-,-,,,,
,,22.0,2011-09-23 00:00:00,0.0596,0.9625470055,0.0516,0.046,0.054,-,-,-,-,,,,
,,23.0,2011-09-26 00:00:00,0.0848,0.9625537143,0.0528,0.0475,0.055,-,-,-,-,,,,
,,26.0,2011-09-27 00:00:00,0.0731,0.9625556421,0.0538,0.0479,0.0553,-,-,-,-,,,,
,,27.0,2011-09-28 00:00:00,0.0692,0.962557467,0.0546,0.0482,0.0555,-,-,-,-,,,,
,,28.0,2011-09-29 00:00:00,0.0308,0.9625582792,0.0542,0.0476,0.0555,-,-,-,-,,,,
,,29.0,2011-09-30 00:00:00,0.0204,0.9625588172,0.054,0.0474,0.0553,-,-,-,-,,,,
,,30.0,2011-10-03 00:00:00,0.0476,0.962562583,0.0554,0.0472,0.0535,-,-,-,-,,,,
,Oct,3.0,2011-10-04 00:00:00,0.0736,0.962564524,0.0564,0.0476,0.0531,-,-,-,-,,,,
,,4.0,2011-10-05 00:00:00,0.0483,0.9625657977,0.0567,0.0478,0.0529,-,-,-,-,,,,
,,5.0,2011-10-06 00:00:00,0.0477,0.9625670557,0.0573,0.048,0.0529,-,-,-,-,,,,
,,6.0,2011-10-07 00:00:00,0.0288,0.9625678152,0.057,0.0476,0.053,-,-,-,-,,,,
,,7.0,2011-10-10 00:00:00,0.0221,0.9625695636,0.0544,0.0471,0.053,-,-,-,-,,,,
,,10.0,2011-10-11 00:00:00,0.0227,0.9625701622,0.0533,0.0469,0.053,-,-,-,-,,,,
,,11.0,2011-10-12 00:00:00,0.0287,0.9625709191,0.0525,0.0468,0.053,-,-,-,-,,,,
,,12.0,2011-10-13 00:00:00,0.0285,0.9625716707,0.0511,0.0469,0.0531,-,-,-,-,,,,
,,13.0,2011-10-14 00:00:00,0.03,0.9625724619,0.0502,0.0468,0.0532,-,-,-,-,,,,
,,14.0,2011-10-17 00:00:00,0.0448,0.9625760062,0.048,0.0465,0.0536,-,-,-,-,,,,
,,17.0,2011-10-18 00:00:00,0.0941,0.9625784878,0.0491,0.0469,0.054,-,-,-,-,,,,
,,18.0,2011-10-19 00:00:00,0.0602,0.9625800754,0.0491,0.047,0.0541,-,-,-,-,,,,
,,19.0,2011-10-20 00:00:00,0.0741,0.9625820296,0.0503,0.0473,0.0541,-,-,-,-,,,,
,,20.0,2011-10-21 00:00:00,0.0664,0.9625837807,0.0502,0.0477,0.0539,-,-,-,-,,,,
,,21.0,2011-10-24 00:00:00,0.0611,0.9625886147,0.0498,0.0482,0.0535,-,-,-,-,,,,
,,24.0,2011-10-25 00:00:00,0.0535,0.9625900256,0.0487,0.0483,0.0534,-,-,-,-,,,,
,,25.0,2011-10-27 00:00:00,0.0602,0.9625932009,0.0475,0.0491,0.0529,-,-,-,-,,,,
,,27.0,2011-10-28 00:00:00,0.0547,0.9625946434,0.047,0.0494,0.0522,-,-,-,-,,,,
,,28.0,2011-10-31 00:00:00,0.0495,0.9625985598,0.0486,0.0504,0.0513,-,-,-,-,,,,
,,31.0,2011-11-01 00:00:00,0.0844,0.9626007856,0.0498,0.0511,0.0511,-,-,-,-,,,,
,Nov,1.0,2011-11-02 00:00:00,0.0867,0.9626030721,0.0511,0.0517,0.0509,-,-,-,-,,,,
,,2.0,2011-11-03 00:00:00,0.1044,0.9626058254,0.0529,0.0525,0.0508,-,-,-,-,,,,
,,3.0,2011-11-04 00:00:00,0.0468,0.9626070597,0.052,0.0522,0.0506,-,-,-,-,,,,
,,4.0,2011-11-08 00:00:00,0.0205,0.9626092222,0.0499,0.0514,0.0503,-,-,-,-,,,,
,,8.0,2011-11-09 00:00:00,0.0328,0.9626100873,0.0503,0.0511,0.0503,-,-,-,-,,,,
,,9.0,2011-11-10 00:00:00,0.0265,0.9626107861,0.0504,0.0507,0.0502,-,-,-,-,,,,
,,10.0,2011-11-11 00:00:00,0.0431,0.9626119228,0.0511,0.0509,0.0498,-,-,-,-,,,,
,,11.0,2011-11-14 00:00:00,0.0396,0.9626150559,0.0521,0.0517,0.0492,-,-,-,-,,,,
,,14.0,2011-11-15 00:00:00,0.0227,0.9626156546,0.0514,0.0517,0.0488,-,-,-,-,,,,
,,15.0,2011-11-16 00:00:00,0.0232,0.9626162664,0.0507,0.0518,0.0485,-,-,-,-,,,,
,,16.0,2011-11-17 00:00:00,0.0361,0.9626172185,0.0504,0.0517,0.0485,-,-,-,-,,,,
,,17.0,2011-11-18 00:00:00,0.0571,0.9626187244,0.0492,0.0515,0.0486,-,-,-,-,,,,
,,18.0,2011-11-21 00:00:00,0.1046,0.9626270003,0.0529,0.0523,0.0497,-,-,-,-,,,,
,,21.0,2011-11-22 00:00:00,0.1846,0.9626318688,0.0568,0.0536,0.0505,-,-,-,-,,,,
,,22.0,2011-11-23 00:00:00,0.2282,0.9626378872,0.0622,0.0548,0.0516,-,-,-,-,,,,
,,23.0,2011-11-24 00:00:00,0.0828,0.962640071,0.0629,0.0546,0.0519,-,-,-,-,,,,
,,24.0,2011-11-25 00:00:00,0.0379,0.9626410705,0.0624,0.0542,0.0518,-,-,-,-,,,,
,,25.0,2011-11-28 00:00:00,0.0586,0.962645707,0.0625,0.0548,0.051,-,-,-,-,,,,
,,28.0,2011-11-29 00:00:00,0.0452,0.9626468991,0.0623,0.0548,0.0507,-,-,-,-,,,,
,,29.0,2011-11-30 00:00:00,0.0726,0.9626488139,0.0631,0.0553,0.0506,-,-,-,-,,,,
,,30.0,2011-12-01 00:00:00,0.0424,0.9626499321,0.0621,0.0555,0.0502,-,-,-,-,,,,
,Dec,1.0,2011-12-02 00:00:00,0.0268,0.962650639,0.0601,0.0554,0.0499,-,-,-,-,,,,
,,2.0,2011-12-05 00:00:00,0.0222,0.9626523955,0.0566,0.0548,0.0493,-,-,-,-,,,,
,,5.0,2011-12-06 00:00:00,0.0272,0.9626531128,0.0568,0.0547,0.0491,-,-,-,-,,,,
,,6.0,2011-12-07 00:00:00,0.0311,0.9626539331,0.0572,0.0547,0.0489,-,-,-,-,,,,
,,7.0,2011-12-08 00:00:00,0.0499,0.9626552491,0.0582,0.0548,0.0491,-,-,-,-,,,,
,,8.0,2011-12-09 00:00:00,0.0444,0.9626564202,0.0586,0.0547,0.0491,-,-,-,-,,,,
,,9.0,2011-12-12 00:00:00,0.0792,0.9626626866,0.0628,0.0555,0.05,-,-,-,-,,,,
,,12.0,2011-12-13 00:00:00,0.0588,0.9626642375,0.0635,0.0554,0.0502,-,-,-,-,,,,
,,13.0,2011-12-14 00:00:00,0.0617,0.9626658648,0.0642,0.0555,0.0504,-,-,-,-,,,,
,,14.0,2011-12-15 00:00:00,0.1281,0.9626692433,0.0677,0.0562,0.0509,-,-,-,-,,,,
,,15.0,2011-12-16 00:00:00,0.0716,0.9626711317,0.0693,0.0562,0.0511,-,-,-,-,,,,
,,16.0,2011-12-19 00:00:00,0.0377,0.9626741147,0.0665,0.0554,0.0507,-,-,-,-,,,,
,,19.0,2011-12-20 00:00:00,0.0291,0.9626748822,0.064,0.0553,0.0505,-,-,-,-,,,,
,,20.0,2011-12-21 00:00:00,0.0367,0.9626758501,0.0617,0.0549,0.0503,-,-,-,-,,,,
,,21.0,2011-12-22 00:00:00,0.0319,0.9626766915,0.0567,0.0547,0.0502,-,-,-,-,,,,
,,22.0,2011-12-23 00:00:00,0.0407,0.9626777649,0.0504,0.0545,0.0502,-,-,-,-,,,,
,,23.0,2011-12-27 00:00:00,0.0341,0.9626813625,0.047,0.0524,0.0501,-,-,-,-,,,,
,,27.0,2011-12-28 00:00:00,0.0523,0.9626827419,0.0468,0.0522,0.0502,-,-,-,-,,,,
,,28.0,2011-12-29 00:00:00,0.0345,0.9626836518,0.0465,0.0522,0.0499,-,-,-,-,,,,
,,29.0,2011-12-30 00:00:00,0.048,0.9626849178,0.0456,0.0525,0.0499,-,-,-,-,,,,
,,30.0,2012-01-03 00:00:00,0.1011,0.9626955838,0.0543,0.0548,0.051,-,-,-,-,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
SORA Value Date,,,SORA Publication Date,SORA,SORA Index,Compound SORA - 1 month,Compound SORA - 3 month,Compound SORA - 6 month,Aggregate Volume of SORA Transactions (S$ MILLIONS),Highest Transacted Rate,Lowest Transacted Rate,SORA Calculation Method,,,,
2012,Jan,3.0,2012-01-04 00:00:00,0.0275,0.9626963091,0.0544,0.0543,0.051,-,-,-,-,,,,
,,4.0,2012-01-05 00:00:00,0.0362,0.9626972639,0.0549,0.0542,0.051,-,-,-,-,,,,
,,5.0,2012-01-06 00:00:00,0.0705,0.9626991234,0.0563,0.0544,0.0512,-,-,-,-,,,,
,,6.0,2012-01-09 00:00:00,0.0931,0.96270649,0.0612,0.0567,0.0519,-,-,-,-,,,,
,,9.0,2012-01-10 00:00:00,0.0443,0.9627076584,0.0601,0.0569,0.052,-,-,-,-,,,,
,,10.0,2012-01-11 00:00:00,0.0382,0.962708666,0.0588,0.0571,0.052,-,-,-,-,,,,
,,11.0,2012-01-12 00:00:00,0.031,0.9627094836,0.0572,0.0571,0.052,-,-,-,-,,,,
,,12.0,2012-01-13 00:00:00,0.0226,0.9627100797,0.0561,0.057,0.052,-,-,-,-,,,,
,,13.0,2012-01-16 00:00:00,0.0309,0.9627125247,0.0506,0.0568,0.0517,-,-,-,-,,,,
,,16.0,2012-01-17 00:00:00,0.0301,0.9627133186,0.0504,0.0566,0.0516,-,-,-,-,,,,
,,17.0,2012-01-18 00:00:00,0.0405,0.9627143869,0.0505,0.056,0.0515,-,-,-,-,,,,
,,18.0,2012-01-19 00:00:00,0.0378,0.9627153839,0.0505,0.0558,0.0514,-,-,-,-,,,,
,,19.0,2012-01-20 00:00:00,0.061,0.9627169928,0.0515,0.0556,0.0515,-,-,-,-,,,,
,,20.0,2012-01-25 00:00:00,0.1179,0.9627325413,0.0648,0.0587,0.0535,-,-,-,-,,,,
,,25.0,2012-01-26 00:00:00,0.1191,0.9627356827,0.0675,0.0594,0.0541,-,-,-,-,,,,
,,26.0,2012-01-27 00:00:00,0.1212,0.9627388795,0.0703,0.06,0.0546,-,-,-,-,,,,
,,27.0,2012-01-30 00:00:00,0.0653,0.9627440467,0.0723,0.0605,0.0553,-,-,-,-,,,,
,,30.0,2012-01-31 00:00:00,0.0945,0.9627465393,0.0721,0.061,0.0557,-,-,-,-,,,,
,,31.0,2012-02-01 00:00:00,0.0937,0.9627490108,0.0719,0.0611,0.0561,-,-,-,-,,,,
,Feb,1.0,2012-02-02 00:00:00,0.0864,0.9627512897,0.0714,0.0611,0.0564,-,-,-,-,,,,
,,2.0,2012-02-03 00:00:00,0.0913,0.9627536979,0.0711,0.0609,0.0567,-,-,-,-,,,,
,,3.0,2012-02-06 00:00:00,0.026,0.9627557553,0.0693,0.0608,0.0563,-,-,-,-,,,,
,,6.0,2012-02-07 00:00:00,0.0306,0.9627565624,0.0672,0.0609,0.0563,-,-,-,-,,,,
,,7.0,2012-02-08 00:00:00,0.0252,0.9627572271,0.0651,0.061,0.0562,-,-,-,-,,,,
,,8.0,2012-02-09 00:00:00,0.0413,0.9627583165,0.0634,0.0611,0.0561,-,-,-,-,,,,
,,9.0,2012-02-10 00:00:00,0.0294,0.962759092,0.0629,0.0611,0.0559,-,-,-,-,,,,
,,10.0,2012-02-13 00:00:00,0.0381,0.9627621069,0.0636,0.061,0.0563,-,-,-,-,,,,
,,13.0,2012-02-14 00:00:00,0.0228,0.9627627082,0.0634,0.0609,0.0563,-,-,-,-,,,,
,,14.0,2012-02-15 00:00:00,0.0465,0.9627639348,0.0639,0.0611,0.0564,-,-,-,-,,,,
,,15.0,2012-02-16 00:00:00,0.0407,0.9627650083,0.0642,0.0613,0.0565,-,-,-,-,,,,
,,16.0,2012-02-17 00:00:00,0.0444,0.9627661795,0.0647,0.0614,0.0566,-,-,-,-,,,,
,,17.0,2012-02-20 00:00:00,0.0216,0.9627678887,0.0622,0.0592,0.0556,-,-,-,-,,,,
,,20.0,2012-02-21 00:00:00,0.017,0.9627683371,0.059,0.0583,0.0553,-,-,-,-,,,,
,,21.0,2012-02-22 00:00:00,0.031,0.9627691548,0.0562,0.0566,0.0551,-,-,-,-,,,,
,,22.0,2012-02-23 00:00:00,0.0238,0.9627697826,0.0532,0.0544,0.0546,-,-,-,-,,,,
,,23.0,2012-02-24 00:00:00,0.0251,0.9627704447,0.0502,0.0537,0.0542,-,-,-,-,,,,
,,24.0,2012-02-27 00:00:00,0.0232,0.9627722805,0.0408,0.0528,0.0537,-,-,-,-,,,,
,,27.0,2012-02-28 00:00:00,0.0234,0.9627728978,0.0395,0.0524,0.0536,-,-,-,-,,,,
,,28.0,2012-02-29 00:00:00,0.0368,0.9627738684,0.0386,0.0523,0.0536,-,-,-,-,,,,
,,29.0,2012-03-01 00:00:00,0.0517,0.9627752322,0.0343,0.0522,0.0538,-,-,-,-,,,,
,Mar,1.0,2012-03-02 00:00:00,0.052,0.9627766038,0.0331,0.0525,0.054,-,-,-,-,,,,
,,2.0,2012-03-05 00:00:00,0.058,0.9627811935,0.0342,0.0537,0.0542,-,-,-,-,,,,
,,5.0,2012-03-06 00:00:00,0.0609,0.9627827998,0.0354,0.054,0.0544,-,-,-,-,,,,
,,6.0,2012-03-07 00:00:00,0.0313,0.9627836255,0.0354,0.054,0.0544,-,-,-,-,,,,
,,7.0,2012-03-08 00:00:00,0.0375,0.9627846146,0.0358,0.0539,0.0544,-,-,-,-,,,,
,,8.0,2012-03-09 00:00:00,0.0338,0.9627855062,0.0355,0.0538,0.0543,-,-,-,-,,,,
,,9.0,2012-03-12 00:00:00,0.0314,0.962787991,0.0352,0.0522,0.0539,-,-,-,-,,,,
,,12.0,2012-03-13 00:00:00,0.0273,0.9627887111,0.0348,0.0519,0.0536,-,-,-,-,,,,
,,13.0,2012-03-14 00:00:00,0.0349,0.9627896317,0.0352,0.0516,0.0535,-,-,-,-,,,,
,,14.0,2012-03-15 00:00:00,0.0374,0.9627906182,0.0349,0.0506,0.0534,-,-,-,-,,,,
,,15.0,2012-03-16 00:00:00,0.0476,0.9627918738,0.0351,0.0503,0.0532,-,-,-,-,,,,
,,16.0,2012-03-19 00:00:00,0.0646,0.9627969858,0.0388,0.0512,0.0533,-,-,-,-,,,,
,,19.0,2012-03-20 00:00:00,0.0935,0.9627994522,0.0413,0.0519,0.0536,-,-,-,-,,,,
,,20.0,2012-03-21 00:00:00,0.0564,0.9628009399,0.0426,0.0521,0.0535,-,-,-,-,,,,
,,21.0,2012-03-22 00:00:00,0.0427,0.9628020662,0.043,0.0522,0.0535,-,-,-,-,,,,
,,22.0,2012-03-23 00:00:00,0.0263,0.96280276,0.0431,0.0521,0.0533,-,-,-,-,,,,
,,23.0,2012-03-26 00:00:00,0.0216,0.9628044693,0.0429,0.0517,0.0522,-,-,-,-,,,,
,,26.0,2012-03-27 00:00:00,0.0253,0.9628051366,0.043,0.0516,0.052,-,-,-,-,,,,
,,27.0,2012-03-28 00:00:00,0.0317,0.9628059728,0.0432,0.0513,0.0518,-,-,-,-,,,,
,,28.0,2012-03-29 00:00:00,0.0603,0.9628075634,0.044,0.0516,0.0519,-,-,-,-,,,,
,,29.0,2012-03-30 00:00:00,0.0426,0.9628086872,0.044,0.0516,0.0521,-,-,-,-,,,,
,,30.0,2012-04-02 00:00:00,0.0367,0.9628115914,0.0428,0.0494,0.0519,-,-,-,-,,,,
,Apr,2.0,2012-04-03 00:00:00,0.0386,0.9628126096,0.0422,0.0488,0.0518,-,-,-,-,,,,
,,3.0,2012-04-04 00:00:00,0.02,0.9628131372,0.0409,0.0487,0.0515,-,-,-,-,,,,
,,4.0,2012-04-05 00:00:00,0.0301,0.9628139312,0.04,0.0486,0.0514,-,-,-,-,,,,
,,5.0,2012-04-09 00:00:00,0.0206,0.9628161048,0.0374,0.0457,0.0512,-,-,-,-,,,,
,,9.0,2012-04-10 00:00:00,0.0308,0.9628169172,0.0374,0.0455,0.0513,-,-,-,-,,,,
,,10.0,2012-04-11 00:00:00,0.0183,0.9628173999,0.037,0.0453,0.0512,-,-,-,-,,,,
,,11.0,2012-04-12 00:00:00,0.0235,0.9628180198,0.0367,0.0452,0.0512,-,-,-,-,,,,
,,12.0,2012-04-13 00:00:00,0.0248,0.962818674,0.0366,0.0452,0.0512,-,-,-,-,,,,
,,13.0,2012-04-16 00:00:00,0.0292,0.9628209848,0.0356,0.0452,0.051,-,-,-,-,,,,
,,16.0,2012-04-17 00:00:00,0.024,0.9628216179,0.0343,0.0451,0.0509,-,-,-,-,,,,
,,17.0,2012-04-18 00:00:00,0.0227,0.9628222167,0.0329,0.0449,0.0505,-,-,-,-,,,,
,,18.0,2012-04-19 00:00:00,0.033,0.9628230872,0.0319,0.0449,0.0504,-,-,-,-,,,,
,,19.0,2012-04-20 00:00:00,0.0258,0.9628237677,0.0297,0.0445,0.0501,-,-,-,-,,,,
,,20.0,2012-04-23 00:00:00,0.0196,0.9628253188,0.0276,0.0412,0.0494,-,-,-,-,,,,
,,23.0,2012-04-24 00:00:00,0.0266,0.9628260205,0.0277,0.0402,0.0492,-,-,-,-,,,,
,,24.0,2012-04-25 00:00:00,0.0271,0.9628267354,0.0279,0.0392,0.049,-,-,-,-,,,,
,,25.0,2012-04-26 00:00:00,0.0428,0.9628278644,0.0286,0.0384,0.049,-,-,-,-,,,,
,,26.0,2012-04-27 00:00:00,0.0482,0.9628291358,0.0293,0.0376,0.0489,-,-,-,-,,,,
,,27.0,2012-04-30 00:00:00,0.051,0.9628331718,0.0299,0.0371,0.0489,-,-,-,-,,,,
,,30.0,2012-05-02 00:00:00,0.0779,0.9628372816,0.0325,0.0362,0.0488,-,-,-,-,,,,
,May,2.0,2012-05-03 00:00:00,0.0873,0.9628395845,0.0341,0.0362,0.0487,-,-,-,-,,,,
,,3.0,2012-05-04 00:00:00,0.0912,0.9628419903,0.0365,0.0369,0.0489,-,-,-,-,,,,
,,4.0,2012-05-07 00:00:00,0.1657,0.9628551034,0.0507,0.0415,0.0513,-,-,-,-,,,,
,,7.0,2012-05-08 00:00:00,0.1077,0.9628579445,0.0536,0.0424,0.0518,-,-,-,-,,,,
,,8.0,2012-05-09 00:00:00,0.0577,0.9628594666,0.0548,0.0426,0.052,-,-,-,-,,,,
,,9.0,2012-05-10 00:00:00,0.0271,0.9628601815,0.0547,0.0426,0.052,-,-,-,-,,,,
,,10.0,2012-05-11 00:00:00,0.0298,0.9628609676,0.0551,0.0425,0.0519,-,-,-,-,,,,
,,11.0,2012-05-14 00:00:00,0.0467,0.9628646634,0.0571,0.0429,0.052,-,-,-,-,,,,
,,14.0,2012-05-15 00:00:00,0.0615,0.9628662858,0.0582,0.0431,0.0522,-,-,-,-,,,,
,,15.0,2012-05-16 00:00:00,0.0576,0.9628678053,0.0592,0.0433,0.0524,-,-,-,-,,,,
,,16.0,2012-05-17 00:00:00,0.043,0.9628689396,0.0598,0.0433,0.0524,-,-,-,-,,,,
,,17.0,2012-05-18 00:00:00,0.0336,0.962869826,0.0602,0.0434,0.0523,-,-,-,-,,,,
,,18.0,2012-05-21 00:00:00,0.0439,0.9628733002,0.0619,0.0442,0.0513,-,-,-,-,,,,
,,21.0,2012-05-22 00:00:00,0.0257,0.9628739782,0.0621,0.0442,0.0504,-,-,-,-,,,,
,,22.0,2012-05-23 00:00:00,0.0375,0.9628749674,0.0627,0.0443,0.0494,-,-,-,-,,,,
,,23.0,2012-05-24 00:00:00,0.0342,0.9628758696,0.063,0.0444,0.0491,-,-,-,-,,,,
,,24.0,2012-05-25 00:00:00,0.0385,0.9628768853,0.0634,0.0446,0.0491,-,-,-,-,,,,
,,25.0,2012-05-28 00:00:00,0.0465,0.9628805653,0.0633,0.0454,0.0489,-,-,-,-,,,,
,,28.0,2012-05-29 00:00:00,0.037,0.9628815414,0.0628,0.0454,0.0489,-,-,-,-,,,,
,,29.0,2012-05-30 00:00:00,0.0504,0.962882871,0.0628,0.0454,0.0488,-,-,-,-,,,,
,,30.0,2012-05-31 00:00:00,0.0444,0.9628840422,0.0622,0.0454,0.0487,-,-,-,-,,,,
,,31.0,2012-06-01 00:00:00,0.0482,0.9628853138,0.0612,0.0454,0.0488,-,-,-,-,,,,
,Jun,1.0,2012-06-04 00:00:00,0.0319,0.9628878384,0.0561,0.0446,0.0489,-,-,-,-,,,,
,,4.0,2012-06-05 00:00:00,0.0278,0.9628885718,0.0516,0.0442,0.0489,-,-,-,-,,,,
,,5.0,2012-06-06 00:00:00,0.0568,0.9628900702,0.0481,0.0442,0.0491,-,-,-,-,,,,
,,6.0,2012-06-07 00:00:00,0.0705,0.96289193,0.045,0.0446,0.0493,-,-,-,-,,,,
,,7.0,2012-06-08 00:00:00,0.0556,0.9628933968,0.0434,0.0448,0.0493,-,-,-,-,,,,
,,8.0,2012-06-11 00:00:00,0.0645,0.9628985014,0.0459,0.0459,0.0493,-,-,-,-,,,,
,,11.0,2012-06-12 00:00:00,0.047,0.9628997413,0.0459,0.046,0.0491,-,-,-,-,,,,
,,12.0,2012-06-13 00:00:00,0.0386,0.9629007596,0.0456,0.0462,0.049,-,-,-,-,,,,
,,13.0,2012-06-14 00:00:00,0.0686,0.9629025693,0.0464,0.0465,0.049,-,-,-,-,,,,
,,14.0,2012-06-15 00:00:00,0.0549,0.9629040177,0.0461,0.0467,0.0486,-,-,-,-,,,,
,,15.0,2012-06-18 00:00:00,0.0595,0.9629087267,0.0476,0.0467,0.0488,-,-,-,-,,,,
,,18.0,2012-06-19 00:00:00,0.0353,0.9629096579,0.0473,0.0464,0.0488,-,-,-,-,,,,
